gene,Rep1_CondA_Counts,Rep2_CondA_Counts,Rep1_CondB_Counts,Rep2_CondB_Counts
RPRC012952,371,203,49,53
RPRC008943,0,0,0,0
RPRC004689,0,0,0,0
RPRC004617,2,0,0,0
RPRC017372,357,298,184,68
RPRC014770,1142,539,491,326
RPRC002335,224,143,26,17
RPRC002336,0,0,0,0
RPRC002334,298,256,133,106
RPRC008119,126,136,23,25
RPRC003986,0,0,0,0
RPRC004048,0,0,0,0
RPRC008100,5,0,3,4
RPRC008118,931,757,449,374
RPRC008108,1504,1228,912,749
RPRC008107,71,46,34,22
RPRC001115,0,0,0,0
RPRC008106,0,0,0,0
RPRC008105,0,0,0,0
RPRC008101,2067,1341,882,568
RPRC008099,9,7,4,0
RPRC008098,209,142,31,66
RPRC008102,33,37,21,36
RPRC008096,88,102,56,62
RPRC008103,12,21,10,8
RPRC008104,0,0,0,0
RPRC008633,2,0,5,1
RPRC000572,27,44,5,5
RPRC008632,44,37,83,38
RPRC008625,0,3,0,0
RPRC001357,8,9,3,2
RPRC001358,11,19,2,5
RPRC010819,237,319,33,38
RPRC000228,1168,778,744,546
RPRC010914,2809,1888,1555,1123
RPRC010967,2433,1576,938,642
RPRC010915,1054,731,431,387
RPRC017194,16,11,6,3
RPRC017332,0,2,0,0
RPRC017317,1,0,1,0
RPRC010966,1414,964,640,585
RPRC010916,878,632,757,565
RPRC001489,3377,2240,1390,892
RPRC010817,4123,3878,280,253
RPRC010957,1054,618,917,517
RPRC010816,2310,1597,856,599
RPRC010918,5299,3825,1059,938
RPRC010950,121,83,46,52
RPRC010814,26,10,12,12
RPRC010951,543,358,229,255
RPRC010953,1041,716,381,237
RPRC010813,2556,1597,1121,759
RPRC001490,387,240,242,206
RPRC010812,2281,1634,708,614
RPRC010810,2877,2297,848,598
RPRC010809,1503,1263,563,355
RPRC010952,1,1,2,3
RPRC007801,0,1,0,0
RPRC007798,1,0,1,0
RPRC007794,0,3,0,1
RPRC007793,893,571,551,321
RPRC007731,8,5,11,11
RPRC007733,0,0,9,4
RPRC007734,257,162,3692,1413
RPRC007728,2827,1172,430,525
RPRC007776,4429,1639,1532,991
RPRC007725,6083,8626,5246,7790
RPRC001491,3321,2159,2320,1678
RPRC007724,1814,1145,1080,637
RPRC007735,3264,2108,885,597
RPRC007736,2521,2544,880,982
RPRC006534,0,0,0,0
RPRC006549,0,0,0,0
RPRC006481,6524,4567,1663,1362
RPRC006546,172,127,39,17
RPRC006544,201,141,90,46
RPRC006541,202,163,99,65
RPRC000830,913,684,195,140
RPRC009121,2174,1618,1117,783
RPRC000829,721,531,468,327
RPRC009122,834,562,399,246
RPRC009123,547,428,145,118
RPRC009130,12245,7178,2955,1958
RPRC009132,2068,1185,365,219
RPRC009129,310,174,104,53
RPRC009128,273,188,240,158
RPRC009124,338,248,258,174
RPRC009127,522,439,406,212
RPRC009125,2678,1659,723,516
RPRC000828,704,515,335,248
RPRC003618,1607,1077,235,226
RPRC003616,428,302,79,64
RPRC003615,160,120,44,36
RPRC001432,0,1,66,25
RPRC003604,360,247,236,146
RPRC003472,795,638,77,47
RPRC003602,2326,1299,1057,574
RPRC003474,3161,2363,1439,1033
RPRC003601,0,4,15,0
RPRC003471,694,494,454,357
RPRC000199,45,36,3,10
RPRC000021,5,9,0,1
RPRC000154,75,84,27,18
RPRC003469,2806,1880,888,668
RPRC003543,36,30,34,17
RPRC001433,119,70,52,8
RPRC003540,410,312,125,80
RPRC001434,534,385,493,310
RPRC006280,507,358,364,221
RPRC006424,818,501,698,397
RPRC006388,2618,2307,959,739
RPRC017168,468,276,88,56
RPRC006281,793,510,347,263
RPRC006386,909,584,199,152
RPRC006277,3103,2120,751,531
RPRC006364,24,23,13,16
RPRC006361,1687,1290,895,770
RPRC000027,151,140,31,47
RPRC006358,1934,1383,847,623
RPRC006272,5173,2446,1457,1115
RPRC006357,391,207,248,148
RPRC006270,612,434,256,177
RPRC006354,8,12,4,2
RPRC006353,5,9,0,3
RPRC006307,117,94,3,4
RPRC006267,698,406,345,271
RPRC006314,513,382,264,189
RPRC006317,35,26,4,7
RPRC006318,841,527,287,254
RPRC006320,427,335,274,204
RPRC006321,293,194,147,98
RPRC006265,843,606,341,266
RPRC006264,3150,2035,1065,737
RPRC006322,3623,2647,1600,1147
RPRC006352,952,837,341,299
RPRC006350,2101,1634,294,270
RPRC006263,15,12,2,1
RPRC001435,1400,1086,264,143
RPRC000488,686,538,404,222
RPRC006331,2540,1779,1516,1002
RPRC006328,680,531,449,291
RPRC006246,551,438,425,279
RPRC006242,118,76,21,28
RPRC006327,22,15,4,4
RPRC006324,8,3,0,0
RPRC015958,0,0,0,0
RPRC012189,801,790,299,216
RPRC013043,0,0,0,0
RPRC017436,0,0,0,0
RPRC004630,2582,2054,562,466
RPRC000352,304,248,525,315
RPRC015886,0,0,0,0
RPRC004776,240,168,299,203
RPRC004774,334,212,406,235
RPRC001681,2403,1534,1778,1171
RPRC004629,3976,2708,1793,1188
RPRC004756,697,434,658,443
RPRC004627,563,313,85,54
RPRC001682,2,1,0,0
RPRC004752,234,262,10,14
RPRC001683,1,0,0,0
RPRC004648,1,1,0,0
RPRC004649,2736,2436,147,276
RPRC004707,3083,1819,3408,2339
RPRC004701,0,0,0,0
RPRC000471,1,7,1,0
RPRC004704,198,120,122,101
RPRC004703,463,265,87,71
RPRC004702,1,2,1,1
RPRC005454,1567,1157,538,247
RPRC005489,1104,783,265,199
RPRC005455,210,156,186,179
RPRC000470,15,3,221,143
RPRC005457,1125,781,674,553
RPRC005488,0,0,0,0
RPRC005451,14,14,5,7
RPRC001363,5,12,0,2
RPRC017614,0,0,0,0
RPRC009868,173,214,38,22
RPRC009822,2921,2286,484,359
RPRC009789,125,98,19,27
RPRC014582,0,0,0,0
RPRC012773,0,0,0,0
RPRC011018,81,89,3,4
RPRC000655,275,172,98,79
RPRC003874,0,0,1,0
RPRC006571,0,0,0,0
RPRC008974,67,25,18,4
RPRC015346,66,48,34,16
RPRC015347,75,54,29,17
RPRC015345,1550,1257,311,221
RPRC001957,2590,1770,1697,1138
RPRC015348,165,140,123,85
RPRC015344,5419,3627,2594,1799
RPRC015349,1008,690,567,431
RPRC015343,1953,1186,1120,720
RPRC015350,856,653,774,529
RPRC015351,6,2,1,0
RPRC015352,1999,1255,1145,875
RPRC016371,1,0,0,0
RPRC004924,1433,1086,578,390
RPRC004916,3838,2784,1018,795
RPRC004934,4063,3174,749,596
RPRC004917,2128,1525,716,505
RPRC004919,2012,1477,655,525
RPRC000610,96,53,14,36
RPRC008367,0,0,0,0
RPRC008364,1,0,0,0
RPRC008363,0,0,0,0
RPRC008361,3033,2026,2043,1284
RPRC008360,234,175,121,88
RPRC008359,716,555,468,325
RPRC008318,1588,1248,676,493
RPRC008358,612,479,234,196
RPRC008338,2092,1451,319,219
RPRC008319,408,259,381,252
RPRC008317,237,149,84,78
RPRC008320,1772,1376,575,426
RPRC008316,2172,1651,1671,1114
RPRC008337,1304,876,439,349
RPRC008315,1339,1050,688,494
RPRC001583,1630,1104,1538,1079
RPRC015959,0,0,0,0
RPRC008321,31,20,8,8
RPRC008312,3447,2512,802,695
RPRC014702,1,0,0,0
RPRC014700,58,19,12,6
RPRC016459,1,3,0,0
RPRC014679,816,554,189,171
RPRC014677,25029,22621,11967,7689
RPRC000270,14265,9332,5870,5482
RPRC014674,1021,701,355,226
RPRC014699,1813,1281,932,638
RPRC001584,2697,1875,818,559
RPRC014697,1,0,0,0
RPRC014695,0,0,0,0
RPRC014693,0,0,0,0
RPRC009984,0,1,1,0
RPRC010726,143,31,11,11
RPRC010708,14,6,35,17
RPRC010703,0,0,1,0
RPRC013913,4212,87,26692,18503
RPRC000649,75,9,809,383
RPRC009247,65,12,743,348
RPRC009244,36453,2194,244706,149660
RPRC009248,764,498,133,101
RPRC009249,88,82,21,12
RPRC009250,1,0,0,1
RPRC009251,559,422,110,78
RPRC004211,367,263,255,188
RPRC008347,1,3,0,0
RPRC008242,25,26,4,29
RPRC008282,46,27,12,21
RPRC008345,13,4,3,4
RPRC008344,0,0,0,0
RPRC004498,8,10,1,0
RPRC004497,1,1,0,0
RPRC004496,0,1,0,0
RPRC004492,0,1,0,0
RPRC015183,1522,1127,737,488
RPRC015218,275,185,88,62
RPRC015217,485,364,118,95
RPRC015184,227,159,96,76
RPRC015185,185,153,65,56
RPRC015182,1155,932,261,275
RPRC015216,21,23,6,6
RPRC015215,228,209,100,69
RPRC015214,136,132,91,60
RPRC015186,111,132,6,12
RPRC015181,620,367,164,122
RPRC015213,1175,848,961,708
RPRC015207,0,0,0,2
RPRC002103,1287,958,705,469
RPRC015201,7,8,1,1
RPRC015180,2289,1457,959,664
RPRC015187,1913,1316,595,522
RPRC015179,2142,1271,830,574
RPRC015196,1,1,1,2
RPRC000551,38144,29927,21260,13818
RPRC015175,4117,2922,1353,1097
RPRC001117,2,0,3,1
RPRC015174,1953,1439,307,201
RPRC015190,2077,1553,922,767
RPRC015192,153,120,88,71
RPRC015188,111,84,83,40
RPRC007680,652,548,783,541
RPRC000939,2609,1522,3710,2476
RPRC007713,452,319,364,242
RPRC007715,1003,689,709,480
RPRC007714,9,7,9,3
RPRC000940,1081,847,695,520
RPRC004167,0,0,0,0
RPRC004618,0,0,0,0
RPRC010387,0,0,0,0
RPRC010385,0,0,0,0
RPRC010383,0,0,0,0
RPRC008340,80,65,88,45
RPRC000943,1075,769,517,396
RPRC005127,2,1,0,0
RPRC004768,591,346,263,132
RPRC005054,1556,1079,1413,942
RPRC000372,3802,2506,1006,770
RPRC004996,1622,1357,267,222
RPRC004995,206,131,129,68
RPRC004994,783,488,382,216
RPRC000045,493,278,219,193
RPRC004798,6362,2950,1429,1275
RPRC004843,577,279,380,260
RPRC004993,27,16,49,22
RPRC004992,216,109,330,176
RPRC004760,2778,1941,1486,1053
RPRC001469,692,446,584,405
RPRC004844,2270,1577,972,629
RPRC004757,1701,1294,527,399
RPRC004990,60,35,18,13
RPRC004976,950,592,927,591
RPRC004862,771,627,402,237
RPRC004974,203,172,117,75
RPRC004962,271,114,175,69
RPRC004961,22,27,11,8
RPRC004755,72,44,10,15
RPRC004754,1420,941,721,532
RPRC004886,2901,1852,2369,1605
RPRC004898,636,406,279,202
RPRC004896,348,315,156,79
RPRC013623,3,9,1,1
RPRC013622,755,559,185,140
RPRC013351,598,458,120,124
RPRC000576,565,403,381,291
RPRC016839,0,1,0,0
RPRC013606,102,54,33,28
RPRC013353,5,5,0,0
RPRC013354,2,2,0,0
RPRC013605,4,1,0,0
RPRC013355,11,12,0,1
RPRC013356,10,7,0,0
RPRC013350,35,33,1,5
RPRC013349,9,9,1,2
RPRC013604,12,12,2,0
RPRC013347,115,61,14,11
RPRC013346,1020,765,332,242
RPRC013601,5946,4398,2650,2057
RPRC013600,340,232,313,148
RPRC013587,3705,2360,4345,2703
RPRC013357,1509,1073,541,378
RPRC013345,2396,1734,948,642
RPRC013584,1223,844,349,250
RPRC013581,571,388,154,98
RPRC013583,13,15,1,0
RPRC013370,7920,5747,1668,1228
RPRC013330,2320,1541,1795,952
RPRC013580,0,2,0,1
RPRC013575,721,531,382,282
RPRC001470,1089,756,571,339
RPRC013435,9,26,2,3
RPRC013328,2,3,0,0
RPRC013423,3377,2312,1919,787
RPRC013422,271,195,131,105
RPRC013420,558,418,223,165
RPRC013418,8,12,1,0
RPRC003747,395,27,497,678
RPRC003783,0,0,3,3
RPRC003749,1520,852,392,307
RPRC003782,1667,971,636,389
RPRC003750,4114,2755,1395,936
RPRC003751,1457,997,422,372
RPRC003785,854,532,206,188
RPRC003780,1740,1149,528,347
RPRC003786,867,631,604,379
RPRC003787,65,47,7,10
RPRC003759,1233,827,302,208
RPRC003752,3188,1988,919,771
RPRC000929,672,468,240,175
RPRC000928,1808,1342,953,667
RPRC000927,1654,1268,685,553
RPRC003788,1317,950,691,484
RPRC003753,4697,3567,1287,947
RPRC003754,930,663,402,278
RPRC003755,348,261,213,152
RPRC003758,1871,1377,1169,901
RPRC000078,812,663,417,324
RPRC012526,0,0,0,0
RPRC010526,258,200,122,93
RPRC007679,0,0,0,0
RPRC009927,1228,1080,647,361
RPRC000086,33,22,2,6
RPRC000617,3651,1763,1930,1237
RPRC000160,0,0,0,0
RPRC009989,1656,90,37,15
RPRC009988,1471,995,390,284
RPRC009978,71,28,40,22
RPRC009962,2761,1832,1597,1149
RPRC000966,1431,1137,541,450
RPRC009961,1403,858,1785,1067
RPRC011232,0,0,0,0
RPRC010476,3,5,0,0
RPRC010473,1,79,0,0
RPRC010480,2,2,3,0
RPRC000350,29,19,9,24
RPRC010532,517,410,94,225
RPRC011166,7,11,1,0
RPRC006288,0,0,0,0
RPRC006283,1,2,0,0
RPRC005156,225,218,142,134
RPRC005155,250,131,246,127
RPRC005154,139,75,128,83
RPRC005121,1158,651,423,349
RPRC005152,1531,872,402,300
RPRC005150,2880,1757,836,551
RPRC005119,1789,1222,544,401
RPRC001934,1704,1434,281,225
RPRC005148,252,190,98,54
RPRC005146,42,32,34,13
RPRC001935,2266,1501,1949,1292
RPRC005116,750,453,312,245
RPRC005122,1543,812,375,354
RPRC005124,546,369,397,239
RPRC005143,36,32,2,9
RPRC005130,4784,3246,1101,771
RPRC005095,852,512,988,710
RPRC005131,612,465,165,114
RPRC005134,51,24,31,10
RPRC008547,1,1,0,1
RPRC003171,3,3,2,7
RPRC004420,13,3,0,0
RPRC013788,4,1,0,0
RPRC004600,0,0,0,0
RPRC002305,22,18,7,4
RPRC009691,0,0,0,0
RPRC006877,0,0,0,0
RPRC006854,0,0,0,0
RPRC009293,532,437,645,481
RPRC009291,6393,4472,2260,1666
RPRC004823,0,0,0,0
RPRC000404,722,433,664,435
RPRC000220,447,270,141,174
RPRC013463,1128,758,521,504
RPRC013866,128,80,66,24
RPRC013865,61,29,64,31
RPRC017174,563,431,75,56
RPRC013465,2,1,3,0
RPRC013860,373,300,789,582
RPRC013466,2603,1374,1410,985
RPRC013848,1287,851,541,371
RPRC000090,50,68,11,22
RPRC000291,180,113,80,83
RPRC000306,333,249,595,467
RPRC000325,236,186,129,145
RPRC000467,51,38,22,22
RPRC013843,6311,3963,7175,4707
RPRC013461,5505,3527,3605,2587
RPRC000054,2,0,0,0
RPRC002041,2657,1650,1238,988
RPRC013497,7800,4622,1175,864
RPRC013460,1405,921,846,575
RPRC013588,2319,1570,962,677
RPRC013436,4952,3377,3496,2514
RPRC013433,890,485,271,204
RPRC013589,2008,1346,863,621
RPRC013591,346,217,197,117
RPRC013593,3953,2812,1380,943
RPRC013785,6617,3667,1661,1260
RPRC013790,2648,1953,1139,699
RPRC002042,1637,1141,2385,1467
RPRC013419,1212,764,1468,919
RPRC013841,320,175,168,84
RPRC013840,2393,1420,750,475
RPRC013827,704,368,842,525
RPRC013826,186,135,126,80
RPRC013417,7654,5470,3449,2174
RPRC002043,4410,2984,1374,906
RPRC013807,2004,1397,857,530
RPRC013414,2713,1936,1500,919
RPRC013825,22219,17139,5961,4521
RPRC013411,1415,1061,1055,680
RPRC000118,14,4,3,1
RPRC009683,95,69,70,32
RPRC009622,4581,3796,766,582
RPRC009680,15,16,1,0
RPRC009678,0,1,0,0
RPRC009669,139,89,43,55
RPRC009677,443,315,50,100
RPRC009618,3352,2552,237,480
RPRC009676,2588,1965,776,529
RPRC009588,82,68,6,8
RPRC009587,9976,6621,1652,1365
RPRC002044,1975,1950,247,234
RPRC009674,0,0,0,0
RPRC009585,15486,10460,5022,3714
RPRC002045,2107,1255,1232,687
RPRC009582,251,185,30,11
RPRC009670,1990,1301,438,365
RPRC009671,6582,5144,1548,1234
RPRC012069,330,241,195,136
RPRC011950,2495,1516,1416,1061
RPRC016412,0,1,0,0
RPRC002046,1668,1260,1754,965
RPRC011949,1071,731,171,155
RPRC012068,1,2,0,0
RPRC011978,3,2,0,0
RPRC011979,816,597,278,195
RPRC011944,1296,857,731,477
RPRC011983,18,26,0,0
RPRC011984,22,13,0,0
RPRC012067,3913,2812,1717,1203
RPRC011942,2491,1714,1833,1207
RPRC011940,1039,776,778,518
RPRC011938,1790,1235,1130,783
RPRC012066,1,2,0,0
RPRC012065,0,1,0,0
RPRC012063,26,25,10,5
RPRC012060,0,0,0,0
RPRC012013,0,0,0,0
RPRC012058,31,41,5,6
RPRC012054,46,45,19,14
RPRC011935,5,4,1,1
RPRC011930,3746,2522,478,409
RPRC012051,4109,3041,2286,1504
RPRC011928,1,0,0,0
RPRC011926,0,1,0,0
RPRC012049,2,3,0,1
RPRC009480,217,142,225,169
RPRC009478,117,85,107,69
RPRC010614,237,177,176,141
RPRC012014,6,5,0,4
RPRC012030,6,7,4,2
RPRC012015,1364,1121,878,599
RPRC012026,8,6,2,3
RPRC012025,4113,2484,1883,1261
RPRC003473,2312,2290,537,771
RPRC002047,4855,3150,2413,1949
RPRC003470,4239,3099,1688,1209
RPRC000006,383,323,179,668
RPRC003521,0,0,0,0
RPRC003520,0,0,0,0
RPRC003475,2331,1935,1894,1268
RPRC003468,6282,5202,1804,1309
RPRC002048,201,147,95,60
RPRC003477,98,71,52,35
RPRC002049,315,207,195,164
RPRC002050,1060,641,919,562
RPRC003507,1621,1002,300,171
RPRC003467,527,376,487,302
RPRC003506,7,5,0,1
RPRC003504,91,88,112,87
RPRC003478,5737,4210,963,834
RPRC003502,4,2,0,0
RPRC003430,4462,1802,1927,1418
RPRC003491,12,8,1,2
RPRC003500,91,49,105,44
RPRC003496,1626,1182,629,446
RPRC003497,904,587,475,322
RPRC002051,374,142,103,103
RPRC003499,4,3,0,0
RPRC003498,53,11,20,13
RPRC003703,1073,810,319,258
RPRC003757,1796,1421,797,565
RPRC003756,4439,3006,848,676
RPRC003704,1452,1110,1341,895
RPRC003702,12,7,0,1
RPRC003701,34,21,1,6
RPRC003698,834,573,32,88
RPRC003743,1,1,0,1
RPRC003741,0,1,0,0
RPRC003740,25,12,1,2
RPRC016833,0,0,0,0
RPRC003738,0,0,0,0
RPRC002052,1,0,0,0
RPRC003710,1,0,0,0
RPRC003711,2339,2027,1735,1139
RPRC003736,1326,1030,730,522
RPRC003733,908,16,167,11
RPRC002053,801,789,5,13
RPRC003731,0,0,0,0
RPRC003730,31,15,4,2
RPRC003729,20,16,0,1
RPRC000099,7,3,0,0
RPRC004654,521,336,479,274
RPRC004516,0,0,0,0
RPRC004518,14,13,3,13
RPRC004483,1717,1200,599,411
RPRC004480,1818,1300,553,401
RPRC004475,2478,1690,1128,703
RPRC017644,0,0,0,0
RPRC004472,1372,899,558,420
RPRC004470,2100,1416,608,479
RPRC004521,1914,1506,1112,874
RPRC004468,3285,2280,1612,1159
RPRC004467,1225,772,318,171
RPRC004652,1122,399,1770,882
RPRC004651,0,0,0,0
RPRC002054,761,628,346,212
RPRC000427,6662,4308,5232,3298
RPRC004638,869,875,179,174
RPRC004635,2754,1841,1606,1064
RPRC017226,0,0,0,0
RPRC004575,1131,776,446,288
RPRC004466,7061,5862,1586,1322
RPRC002055,1620,1102,1168,696
RPRC004463,1629,1305,629,527
RPRC004634,3963,2771,2643,1740
RPRC004633,5,5,0,0
RPRC004577,328,239,289,173
RPRC004578,1886,1657,1402,930
RPRC004632,1619,1343,911,716
RPRC002056,1224,919,871,552
RPRC004461,684,476,420,253
RPRC004631,50,51,26,24
RPRC004460,9259,8331,3065,2297
RPRC004581,6211,4960,1576,1017
RPRC004628,1109,769,152,124
RPRC004616,27,14,3,1
RPRC004597,3237,2288,1097,860
RPRC004615,176,126,206,161
RPRC004458,1940,1319,728,498
RPRC006311,0,0,0,0
RPRC007322,222,171,4,6
RPRC007324,2,3,0,0
RPRC014151,0,0,0,0
RPRC006351,0,0,0,0
RPRC003053,49,28,19,14
RPRC003887,1,0,0,0
RPRC003888,0,0,0,0
RPRC003891,0,0,0,0
RPRC003890,0,0,0,0
RPRC003889,2,0,0,0
RPRC010436,0,0,0,0
RPRC005338,10,17,1,0
RPRC017407,0,5,1,30
RPRC017412,50961,62814,25886,30234
RPRC009828,118,167,86,63
RPRC010067,4,1,0,2
RPRC010066,130,109,12,9
RPRC004257,0,0,0,0
RPRC011437,19,11,2,1
RPRC010602,0,0,0,0
RPRC001360,665,418,503,280
RPRC008994,0,0,0,0
RPRC017652,0,0,0,0
RPRC008993,0,0,0,1
RPRC003039,0,0,0,0
RPRC003027,586,511,310,176
RPRC003037,0,0,0,0
RPRC003030,1,0,0,1
RPRC003032,26,6,2,8
RPRC003033,1,0,0,0
RPRC000336,2,0,0,0
RPRC003026,1448,1076,914,628
RPRC003025,3,2,0,1
RPRC003023,1063,783,363,305
RPRC003035,1,1,1,2
RPRC000717,0,0,0,0
RPRC014746,0,1,0,0
RPRC010922,1097,723,955,599
RPRC010945,7,7,0,0
RPRC010959,10,62,0,4
RPRC010961,3,5,0,0
RPRC010921,35,30,2,2
RPRC001964,1599,1102,970,630
RPRC010974,776,547,386,258
RPRC016284,0,1,0,0
RPRC010973,239,234,50,32
RPRC010970,2766,1686,1088,740
RPRC010920,523,333,221,131
RPRC010919,650,403,247,139
RPRC010917,652,459,221,221
RPRC001965,398,330,183,115
RPRC010971,747,546,424,299
RPRC008842,0,0,0,0
RPRC008829,93,96,38,35
RPRC008820,96,81,17,79
RPRC008819,400,296,64,38
RPRC008827,1057,875,146,103
RPRC008826,719,603,119,82
RPRC000004,0,0,0,0
RPRC008825,0,0,0,0
RPRC001966,5657,502,343,236
RPRC008821,0,0,0,0
RPRC002128,1015,615,1232,516
RPRC008824,1,0,0,0
RPRC009344,210,130,73,67
RPRC009343,1,0,0,0
RPRC009315,212,83,227,124
RPRC009314,24,20,13,6
RPRC009313,1378,857,643,415
RPRC001967,35,32,21,9
RPRC009342,6669,4650,2064,1508
RPRC009317,781,632,258,196
RPRC009311,4860,3312,771,678
RPRC001968,2190,1739,1087,782
RPRC009325,1478,998,1144,878
RPRC001969,6,6,4,2
RPRC009309,2717,1876,848,560
RPRC009308,956,668,179,160
RPRC009341,1,1,0,0
RPRC005521,0,0,0,0
RPRC008202,0,0,0,0
RPRC006344,0,0,0,0
RPRC006345,0,0,0,0
RPRC010908,0,0,0,0
RPRC014005,2,2,0,0
RPRC010522,0,0,0,0
RPRC002270,0,0,0,1
RPRC009169,13,10,0,0
RPRC003643,4,9,2,1
RPRC003639,33,33,6,14
RPRC003642,5653,2946,1011,457
RPRC000996,8,6,1,1
RPRC003636,130,75,12,13
RPRC003641,3063,2078,1225,759
RPRC003640,87,77,9,7
RPRC003635,1007,607,493,341
RPRC012674,0,3,0,0
RPRC010710,929,559,316,269
RPRC010706,351,243,247,191
RPRC010699,978,648,488,349
RPRC004260,230,37,31,12
RPRC003137,0,0,0,0
RPRC003329,0,0,0,0
RPRC008615,0,1,0,0
RPRC012574,0,0,0,0
RPRC012575,0,0,0,0
RPRC014767,0,0,0,0
RPRC000677,27,15,10,4
RPRC000446,1,0,0,0
RPRC011812,22,14,22,7
RPRC011532,1548,1067,692,357
RPRC011808,1969,1391,672,472
RPRC011805,1267,745,428,293
RPRC011530,3984,2843,2369,1586
RPRC017538,11,9,2,1
RPRC011771,2189,1680,790,529
RPRC011514,1352,1030,733,603
RPRC011512,12,8,3,3
RPRC011542,3197,2061,1399,942
RPRC011543,3065,2123,1535,1017
RPRC001063,0,0,0,0
RPRC011680,19,49,23,48
RPRC011604,705,538,80,106
RPRC011594,30,15,20,31
RPRC017109,0,0,0,0
RPRC003429,3145,1993,2241,1599
RPRC003439,1,0,0,0
RPRC008982,102,91,20,16
RPRC008987,0,1,1,0
RPRC008964,0,0,0,0
RPRC010486,0,0,0,0
RPRC014645,0,0,0,0
RPRC008578,0,1,0,0
RPRC004091,4,1,1,0
RPRC004090,301,381,102,68
RPRC004066,829,739,228,145
RPRC004068,572,384,124,108
RPRC004067,30,16,8,5
RPRC010374,0,2,0,0
RPRC014208,0,0,0,0
RPRC014207,3,0,2,0
RPRC014211,45,19,7,0
RPRC000977,3,1,1,0
RPRC014119,119,81,99,79
RPRC012837,22,19,13,10
RPRC014406,2,2,0,0
RPRC002415,0,0,0,0
RPRC006195,225,158,230,143
RPRC000849,666,440,387,289
RPRC003394,0,0,0,0
RPRC003393,1,3,0,0
RPRC002129,1,1,0,2
RPRC003391,0,0,0,0
RPRC017047,0,0,0,1
RPRC014971,11,7,3,0
RPRC014987,0,0,0,0
RPRC014985,2307,1641,1259,961
RPRC014984,1294,934,597,464
RPRC002157,12,12,2,0
RPRC002156,34,29,12,13
RPRC002158,1,0,1,0
RPRC014983,5,6,3,0
RPRC002009,2,2,0,0
RPRC014972,0,2,1,1
RPRC014970,0,2,0,0
RPRC014975,2533,1997,852,616
RPRC016895,27,22,6,4
RPRC014948,4019,2594,756,650
RPRC014976,36,49,15,23
RPRC014982,0,0,0,0
RPRC000093,1,2,0,0
RPRC000249,1,2,0,0
RPRC000165,0,2,0,0
RPRC014977,659,467,285,236
RPRC014981,1375,923,773,517
RPRC014947,6108,4449,2823,2174
RPRC014980,707,591,364,384
RPRC014978,595,427,375,315
RPRC014979,0,0,0,0
RPRC003689,2,2,0,1
RPRC000455,778,744,678,475
RPRC003624,22,27,9,10
RPRC003623,6,5,1,1
RPRC017020,1,0,0,0
RPRC003603,3372,1976,1804,1077
RPRC003600,10291,6675,3792,2876
RPRC003625,77,32,13,10
RPRC003687,1631,1182,616,502
RPRC003570,1604,1327,562,563
RPRC003626,1554,1333,970,743
RPRC002010,858,572,221,121
RPRC003599,1969,1405,886,621
RPRC003627,140,96,179,93
RPRC003598,1279,806,369,289
RPRC003628,26,18,2,3
RPRC003629,1839,1193,1093,704
RPRC003594,1122,831,220,179
RPRC003631,176,157,114,88
RPRC003632,4009,1874,50,44
RPRC000225,939,692,298,206
RPRC003667,4406,2809,2967,1812
RPRC003666,711,74,50,85
RPRC003665,0,0,1,1
RPRC003658,6,4,4,4
RPRC003656,1441,943,395,251
RPRC003655,1439,930,465,289
RPRC003568,1353,944,368,331
RPRC002012,1474,1086,848,656
RPRC003654,1642,1227,749,514
RPRC003653,3303,2107,2169,1350
RPRC003352,10419,7946,2954,2264
RPRC003351,3797,3345,1037,783
RPRC003357,1597,1262,362,268
RPRC003350,5436,3994,2946,2021
RPRC003349,2057,1573,777,645
RPRC003402,6317,4114,2352,1853
RPRC003360,4823,3613,2044,1554
RPRC003368,3257,2396,796,608
RPRC003379,1354,1004,585,519
RPRC003348,12962,7870,3559,2542
RPRC003344,84,117,75,32
RPRC003401,16,38,5,9
RPRC003342,1578,1204,704,524
RPRC003380,34,17,11,56
RPRC003381,10,10,4,13
RPRC015478,0,0,0,0
RPRC003400,1768,129,19,17
RPRC003399,15,2,41,43
RPRC003398,5,1,22,12
RPRC003382,172,98,1,3
RPRC002013,2,2,0,1
RPRC002014,108,45,7,2
RPRC003340,16408,8533,2365,2277
RPRC003339,866,564,337,230
RPRC003383,1660,1154,1567,983
RPRC003338,12171,7795,2084,1309
RPRC015565,0,0,0,0
RPRC002015,1249,815,1426,1009
RPRC003395,105,63,21,30
RPRC003337,935,636,675,576
RPRC002016,579,391,399,283
RPRC003397,16,24,21,12
RPRC003396,0,0,0,0
RPRC002960,1805,1220,720,525
RPRC002017,2420,1531,1066,733
RPRC002957,1791,1750,488,367
RPRC002935,541,398,240,143
RPRC002936,1615,1211,513,341
RPRC002954,1972,1419,1023,703
RPRC002952,404,324,403,240
RPRC002937,5136,3881,1655,1317
RPRC002934,1328,816,634,386
RPRC002933,85,43,11,9
RPRC002932,5108,3487,1190,1025
RPRC000323,4,12,1,0
RPRC002945,1,2,0,0
RPRC002946,2,0,1,2
RPRC002951,1,1,0,0
RPRC002931,1771,1274,795,530
RPRC002950,652,413,319,260
RPRC002949,362,258,228,154
RPRC002948,11,12,9,6
RPRC002018,1340,905,1225,817
